ObjectID,ProjectID,AssetID,AreaID,Region,DataFormat,Orgnztion,URL,Notes,Contact,Email,FundType,FunderName,FundEnd,FundSec,ProjFocus,PhysFocus,BioFocus,InstiType,AssetType,StudyType,TidalExp,EcoType,Latitude,Longitude,Depth_m_,ProfileMin,ProfileMax,MeasType,MeasFreq,MeasPeriod,ProgDur,YearSamp,StartYr,EndYr,Ongoing,DataFreq,DiscSWpCO2,ATMpCO2,DiscSWpH,DiscTA,DiscDIC,SatState,DiscDO,isSWpCO2,isSWpH,isDIC,isDO,CalcPmtrs,Methods,Instrument,Temp,Salinity,Pressure,Turbidity,DOC,OtherPhys,Nutrients,Chlrophyl,Nitrate,Ammonium,Phosphate,Silicate,Iron,BioSamples,BioAbund,BioAdapt,BioBiomass,BioCalc,BioComm,BioDistr,BioDiv,BioEvol,BioFoodweb,BioGrRate,BioPhtosyn,BioRecr,BioSurv,BioMovmnt,BioBehvor,OtherBio,OAHFocus,DisCrbPmtr,ISCrbPmtr
CA201,MARINe/PISCO Rocky Intertidal,LIB,,Mexico,point,University of California Santa Cruz,http://www.piscoweb.org/access-data,,Pete Raimondi; Rani Gaddam,raimondi@ucsc.edu; gaddam@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, The Gordon and Betty Moore Foundation, and many other sources",,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,Yes,Intertidal,29.833817,-112.650133,0,,,NA,Annual,spring & fall (south of SF); summer (north of SF),14,2003 - present,2003,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Seagrass; Kelp; Intertidal Invertebrates; Algae,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,,Non-OAH,0,0
OR212,2007 West Coast OA Cruise,WCOA2007 - 13-104,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2007,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,26.09,-112.82,,10,53,spot,Once,,1,2007,2007,2007,No,,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,,Deep cast rosette; underway optical sensors ,"Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)",Yes,Yes,Yes,No,Yes,Total Carbon; Ar and O2 isotopes,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,CDOM,OAH,3,0
OR470,2016 West Coast OA Cruise,WCOA2016 - 1 - 7,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,https://www.pmel.noaa.gov/co2/story/2016+West+Coast+Ocean+Acidification+Cruise,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2016,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,26.091,-112.82,,0,87,spot,Once,,1,2016,2016,2016,No,,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,,Yes,Yes,Yes,Yes,No,No,No,Phytoplankton; Zooplankton,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,OAH,4,0
OR213,2007 West Coast OA Cruise,WCOA2007 - 13-105,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2007,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,25.92,-113.14,,10,53,spot,Once,,1,2007,2007,2007,No,,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,,Deep cast rosette; underway optical sensors ,"Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)",Yes,Yes,Yes,No,Yes,Total Carbon; Ar and O2 isotopes,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,CDOM,OAH,3,0
OR469,2016 West Coast OA Cruise,WCOA2016 - 1 - 6,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,https://www.pmel.noaa.gov/co2/story/2016+West+Coast+Ocean+Acidification+Cruise,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2016,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,25.92,-113.14,,0,194,spot,Once,,1,2016,2016,2016,No,,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,,Yes,Yes,Yes,Yes,No,No,No,Phytoplankton; Zooplankton,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,OAH,4,0
OR214,2007 West Coast OA Cruise,WCOA2007 - 13-106,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2007,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,25.75,-113.46,,10,53,spot,Once,,1,2007,2007,2007,No,,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,,Deep cast rosette; underway optical sensors ,"Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)",Yes,Yes,Yes,No,Yes,Total Carbon; Ar and O2 isotopes,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,CDOM,OAH,3,0
OR468,2016 West Coast OA Cruise,WCOA2016 - 1 - 5,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,https://www.pmel.noaa.gov/co2/story/2016+West+Coast+Ocean+Acidification+Cruise,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2016,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,25.75,-113.46,,0,869,spot,Once,,1,2016,2016,2016,No,,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,,Yes,Yes,Yes,Yes,No,No,No,Phytoplankton; Zooplankton,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,OAH,4,0
CA191,MARINe/PISCO Rocky Intertidal,ABR,,Mexico,point,University of California Santa Cruz,http://www.piscoweb.org/access-data,,Pete Raimondi; Rani Gaddam,raimondi@ucsc.edu; gaddam@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, The Gordon and Betty Moore Foundation, and many other sources",,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,Yes,Intertidal,26.705217,-113.57641,0,,,NA,Annual,spring & fall (south of SF); summer (north of SF),14,2003 - present,2003,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Seagrass; Kelp; Intertidal Invertebrates; Algae,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,,Non-OAH,0,0
CA204,MARINe/PISCO Rocky Intertidal,PEL,,Mexico,point,University of California Santa Cruz,http://www.piscoweb.org/access-data,,Pete Raimondi; Rani Gaddam,raimondi@ucsc.edu; gaddam@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, The Gordon and Betty Moore Foundation, and many other sources",,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,Yes,Intertidal,31.3423,-113.643183,0,,,NA,Annual,spring & fall (south of SF); summer (north of SF),14,2003 - present,2003,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Seagrass; Kelp; Intertidal Invertebrates; Algae,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,,Non-OAH,0,0
OR215,2007 West Coast OA Cruise,WCOA2007 - 13-107,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2007,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,25.59,-113.78,,10,53,spot,Once,,1,2007,2007,2007,No,,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,,Deep cast rosette; underway optical sensors ,"Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)",Yes,Yes,Yes,No,Yes,Total Carbon; Ar and O2 isotopes,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,CDOM,OAH,3,0
CA205,MARINe/PISCO Rocky Intertidal,BOR,,Mexico,point,University of California Santa Cruz,http://www.piscoweb.org/access-data,,Pete Raimondi; Rani Gaddam,raimondi@ucsc.edu; gaddam@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, The Gordon and Betty Moore Foundation, and many other sources",,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,Yes,Intertidal,31.489283,-114.041,0,,,NA,Annual,spring & fall (south of SF); summer (north of SF),14,2003 - present,2003,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Seagrass; Kelp; Intertidal Invertebrates; Algae,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,,Non-OAH,0,0
OR216,2007 West Coast OA Cruise,WCOA2007 - 13-108,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2007,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,25.42,-114.09,,10,53,spot,Once,,1,2007,2007,2007,No,,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,,Deep cast rosette; underway optical sensors ,"Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)",Yes,Yes,Yes,No,Yes,Total Carbon; Ar and O2 isotopes,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,CDOM,OAH,3,0
OR480,2016 West Coast OA Cruise,WCOA2016 - 2 - 17,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,https://www.pmel.noaa.gov/co2/story/2016+West+Coast+Ocean+Acidification+Cruise,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2016,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,28.44,-114.141,,0,31,spot,Once,,1,2016,2016,2016,No,,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,,Yes,Yes,Yes,Yes,No,No,No,Phytoplankton; Zooplankton,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,OAH,4,0
OR203,2007 West Coast OA Cruise,WCOA2007 - 12-95,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2007,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,28.39,-114.23,,10,53,spot,Once,,1,2007,2007,2007,No,,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,,Deep cast rosette; underway optical sensors ,"Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)",Yes,Yes,Yes,No,Yes,Total Carbon; Ar and O2 isotopes,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,CDOM,OAH,3,0
OR479,2016 West Coast OA Cruise,WCOA2016 - 2 - 16,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,https://www.pmel.noaa.gov/co2/story/2016+West+Coast+Ocean+Acidification+Cruise,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2016,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,28.39,-114.23,,0,54,spot,Once,,1,2016,2016,2016,No,,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,,Yes,Yes,Yes,Yes,No,No,No,Phytoplankton; Zooplankton,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,OAH,4,0
CA192,MARINe/PISCO Rocky Intertidal,ROQ,,Mexico,point,University of California Santa Cruz,http://www.piscoweb.org/access-data,,Pete Raimondi; Rani Gaddam,raimondi@ucsc.edu; gaddam@ucsc.edu,External Funds,"The David and Lucile Packard Foundation, The Gordon and Betty Moore Foundation, and many other sources",,Continued funding is likely from the same source,Biological,,,Academic,Sample Site,Field Survey,Yes,Intertidal,27.177119,-114.398029,0,,,NA,Annual,spring & fall (south of SF); summer (north of SF),14,2003 - present,2003,Present,Yes,,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,,No,No,No,No,No,No,No,Shellfish; Seagrass; Kelp; Intertidal Invertebrates; Algae,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,,Non-OAH,0,0
OR217,2007 West Coast OA Cruise,WCOA2007 - 13-109,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2007,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,25.25,-114.41,,10,53,spot,Once,,1,2007,2007,2007,No,,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,,Deep cast rosette; underway optical sensors ,"Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)",Yes,Yes,Yes,No,Yes,Total Carbon; Ar and O2 isotopes,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,CDOM,OAH,3,0
OR218,2007 West Coast OA Cruise,WCOA2007 - 13-109,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2007,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,25.25,-114.41,,10,53,spot,Once,,1,2007,2007,2007,No,,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,,Deep cast rosette; underway optical sensors ,"Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)",Yes,Yes,Yes,No,Yes,Total Carbon; Ar and O2 isotopes,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,CDOM,OAH,3,0
OR478,2016 West Coast OA Cruise,WCOA2016 - 2 - 15,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,https://www.pmel.noaa.gov/co2/story/2016+West+Coast+Ocean+Acidification+Cruise,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2016,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,28.221,-114.569,,0,97,spot,Once,,1,2016,2016,2016,No,,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,,,,Yes,Yes,Yes,No,No,,Yes,Yes,Yes,Yes,No,No,No,Phytoplankton; Zooplankton,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,OAH,4,0
OR204,2007 West Coast OA Cruise,WCOA2007 - 12-96,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2007,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,28.22,-114.57,,10,53,spot,Once,,1,2007,2007,2007,No,,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,,Deep cast rosette; underway optical sensors ,"Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)",Yes,Yes,Yes,No,Yes,Total Carbon; Ar and O2 isotopes,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,CDOM,OAH,3,0
OR219,2007 West Coast OA Cruise,WCOA2007 - 13-110,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2007,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,25.09,-114.73,,10,53,spot,Once,,1,2007,2007,2007,No,,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,,Deep cast rosette; underway optical sensors ,"Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)",Yes,Yes,Yes,No,Yes,Total Carbon; Ar and O2 isotopes,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,CDOM,OAH,3,0
OR220,2007 West Coast OA Cruise,WCOA2007 - 13-110,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2007,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,25.09,-114.73,,10,53,spot,Once,,1,2007,2007,2007,No,,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,,Deep cast rosette; underway optical sensors ,"Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)",Yes,Yes,Yes,No,Yes,Total Carbon; Ar and O2 isotopes,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,CDOM,OAH,3,0
OR205,2007 West Coast OA Cruise,WCOA2007 - 12-97,,Mexico,point,National Oceanic and Atmospheric Administration - Pacific Marine Environmental Laboratory,,,Dr. Richard Feely,richard.a.feely@noaa.gov,External funds,NOAA,2007,Not pursuing continued funding,Physical/Biogeochemical & Biological,Oceanographic Characterization,Plankton Distribution,Agency,Cruise Station,Cruise,No,Nearshore; Open Ocean; Deep Sea,28.05,-114.89,,10,53,spot,Once,,1,2007,2007,2007,No,,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,,Deep cast rosette; underway optical sensors ,"Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)",Yes,Yes,Yes,No,Yes,Total Carbon; Ar and O2 isotopes,Yes,Yes,Yes,Yes,Yes,Yes,No,None,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,CDOM,OAH,3,0
